time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2017-04-17 04:00:00,2017-04-24 01:00:00,SELL,SweepEQH,1291.62,1295.92,1272.46,1272.46,0.1,190.9,4.437,TP,0.28,4400.05
2017-04-26 18:45:00,2017-04-26 20:30:00,BUY,SweepEQL,1265.13,1260.74,1278.05,1260.74,0.1,-44.61,-1.016,SL,1.17,4355.44
2017-04-28 18:00:00,2017-05-01 04:30:00,BUY,SweepEQL,1268.04,1263.54,1285.93,1263.54,0.1,-45.65,-1.016,SL,1.4,4309.79
2017-05-01 22:15:00,2017-05-02 15:00:00,BUY,SweepEQL,1257.62,1253.69,1268.42,1253.69,0.11,-44.01,-1.018,SL,1.1,4265.77
2017-05-08 02:30:00,2017-05-09 09:15:00,BUY,SweepEQL,1233.17,1224.58,1257.85,1224.58,0.05,-43.29,-1.008,SL,1.09,4222.49
2017-05-09 09:45:00,2017-05-09 15:00:00,BUY,SweepEQL,1228.14,1223.42,1241.22,1223.42,0.09,-43.07,-1.015,SL,1.19,4179.42
2017-05-10 22:15:00,2017-05-11 03:00:00,BUY,SweepEQL,1219.82,1217.18,1228.32,1217.18,0.16,-43.38,-1.027,SL,1.1,4136.04
2017-05-11 16:45:00,2017-05-15 15:00:00,BUY,SweepEQL,1223.65,1219.68,1234.37,1234.37,0.1,106.5,2.684,TP,0.27,4242.54
2017-05-18 14:30:00,2017-05-25 19:30:00,SELL,SweepEQH,1259.46,1265.59,1242.04,1255.6,0.07,26.53,0.618,time_stop,0.69,4269.07
2017-05-29 16:30:00,2017-05-30 04:00:00,SELL,SweepEQH,1265.09,1267.99,1256.94,1267.99,0.15,-44.48,-1.024,SL,1.82,4224.59
2017-05-30 06:15:00,2017-05-30 15:15:00,SELL,SweepEQH,1268.3,1270.69,1260.93,1260.93,0.18,131.4,3.057,TP,0.25,4355.99
2017-05-30 17:45:00,2017-05-31 13:15:00,SELL,SweepEQH,1261.47,1265.12,1251.2,1265.12,0.12,-44.67,-1.019,SL,1.02,4311.32
2017-06-01 23:30:00,2017-06-02 15:30:00,SELL,SweepEQH,1265.2,1269.2,1254.04,1269.2,0.11,-44.74,-1.018,SL,1.63,4266.57
2017-06-12 11:15:00,2017-06-12 15:45:00,BUY,SweepEQL,1269.0,1265.22,1280.11,1265.22,0.11,-42.35,-1.019,SL,1.35,4224.23
2017-06-19 01:45:00,2017-06-19 04:00:00,BUY,SweepEQL,1255.16,1252.81,1262.95,1252.81,0.18,-43.5,-1.03,SL,1.26,4180.72
2017-06-20 04:00:00,2017-06-20 16:45:00,BUY,SweepEQL,1245.43,1242.58,1253.39,1242.58,0.15,-43.73,-1.025,SL,1.35,4136.99
2017-06-21 12:30:00,2017-06-21 15:00:00,BUY,SweepEQL,1246.91,1244.46,1253.39,1244.46,0.17,-42.77,-1.029,SL,1.1,4094.22
2017-06-22 15:15:00,2017-06-22 20:15:00,BUY,SweepEQL,1252.95,1249.0,1266.64,1249.0,0.1,-40.21,-1.018,SL,1.18,4054.01
2017-06-30 08:00:00,2017-07-03 06:30:00,SELL,SweepEQH,1245.38,1248.43,1236.72,1236.72,0.13,111.67,2.819,TP,0.32,4165.68
2017-07-06 03:00:00,2017-07-07 16:30:00,SELL,SweepEQH,1224.85,1228.74,1214.23,1214.23,0.11,116.05,2.713,TP,0.89,4281.73
2017-07-11 15:00:00,2017-07-11 17:15:00,BUY,SweepEQL,1211.93,1208.88,1228.34,1208.88,0.14,-43.64,-1.023,SL,1.25,4238.09
2017-07-12 15:30:00,2017-07-19 20:30:00,BUY,SweepEQL,1221.48,1212.94,1248.15,1242.35,0.05,104.0,2.436,time_stop,0.79,4342.09
2017-07-20 04:00:00,2017-07-20 17:30:00,SELL,SweepEQH,1239.52,1242.66,1229.3,1242.66,0.14,-44.93,-1.022,SL,2.16,4297.16
2017-07-24 17:45:00,2017-07-26 22:00:00,SELL,SweepEQH,1254.57,1259.1,1237.41,1259.1,0.09,-41.38,-1.015,SL,1.96,4255.78
2017-07-31 20:00:00,2017-07-31 22:00:00,SELL,SweepEQH,1266.65,1270.04,1257.29,1270.04,0.13,-44.92,-1.021,SL,1.04,4210.86
2017-08-09 13:00:00,2017-08-09 14:45:00,SELL,SweepEQH,1266.93,1269.38,1253.77,1269.38,0.17,-42.92,-1.029,SL,1.22,4167.94
2017-08-14 07:00:00,2017-08-15 04:00:00,SELL,SweepEQH,1286.4,1289.7,1276.47,1276.47,0.13,128.18,2.985,TP,0.32,4296.12
2017-08-17 11:15:00,2017-08-18 10:00:00,SELL,SweepEQH,1286.42,1290.42,1275.54,1290.42,0.11,-44.82,-1.017,SL,2.09,4251.29
2017-08-24 14:45:00,2017-08-25 16:30:00,BUY,SweepEQL,1287.7,1284.1,1300.74,1284.1,0.12,-44.04,-1.019,SL,3.15,4207.26
2017-09-01 17:00:00,2017-09-04 01:00:00,SELL,SweepEQH,1317.13,1329.73,1276.37,1329.73,0.03,-38.01,-1.006,SL,1.56,4169.24
2017-09-04 11:45:00,2017-09-05 21:15:00,SELL,SweepEQH,1335.66,1340.25,1322.13,1340.25,0.09,-41.97,-1.015,SL,1.34,4127.27
2017-09-19 06:00:00,2017-09-19 19:30:00,BUY,SweepEQL,1309.62,1305.86,1321.56,1305.86,0.11,-42.1,-1.019,SL,1.09,4085.17
2017-10-03 03:15:00,2017-10-03 04:15:00,BUY,SweepEQL,1272.36,1269.31,1284.26,1269.31,0.13,-40.6,-1.023,SL,1.2,4044.57
2017-10-06 01:15:00,2017-10-06 15:30:00,BUY,SweepEQL,1269.31,1265.77,1278.92,1265.77,0.11,-39.73,-1.02,SL,1.51,4004.83
2017-10-30 12:30:00,2017-10-31 16:00:00,BUY,SweepEQL,1272.02,1268.53,1282.38,1268.53,0.11,-39.16,-1.02,SL,1.29,3965.68
2017-11-03 14:30:00,2017-11-03 16:30:00,BUY,SweepEQL,1277.72,1273.01,1290.9,1273.01,0.08,-38.24,-1.015,SL,1.73,3927.43
2017-11-07 17:00:00,2017-11-08 12:00:00,SELL,SweepEQH,1275.17,1280.37,1260.54,1280.37,0.08,-42.15,-1.013,SL,1.09,3885.28
2017-11-09 23:15:00,2017-11-10 18:15:00,SELL,SweepEQH,1285.05,1288.6,1275.16,1275.16,0.11,108.02,2.769,TP,0.53,3993.3
2017-11-13 22:00:00,2017-11-14 10:00:00,SELL,SweepEQH,1277.83,1279.82,1271.71,1271.71,0.2,121.0,3.033,TP,0.26,4114.3
2017-11-21 01:00:00,2017-11-22 21:15:00,BUY,SweepEQL,1278.38,1274.16,1293.44,1293.44,0.1,149.9,3.553,TP,0.52,4264.2
2017-11-23 01:00:00,2017-11-27 12:00:00,SELL,SweepEQH,1290.21,1294.85,1276.18,1294.85,0.09,-42.39,-1.015,SL,1.05,4221.81
2017-11-28 20:00:00,2017-11-30 15:30:00,SELL,SweepEQH,1292.69,1297.85,1276.18,1276.18,0.08,131.52,3.183,TP,0.75,4353.33
2017-12-08 15:30:00,2017-12-11 21:15:00,BUY,SweepEQL,1248.88,1243.22,1264.86,1243.22,0.08,-45.82,-1.012,SL,1.34,4307.51
2017-12-13 03:00:00,2017-12-13 05:30:00,SELL,SweepEQH,1242.61,1245.02,1236.37,1245.02,0.18,-44.68,-1.029,SL,1.04,4262.83
2017-12-20 22:00:00,2017-12-21 03:45:00,SELL,SweepEQH,1264.35,1267.95,1254.4,1267.95,0.12,-44.03,-1.019,SL,1.05,4218.8
2017-12-22 15:15:00,2017-12-22 16:00:00,SELL,SweepEQH,1267.78,1269.26,1264.14,1269.26,0.29,-44.9,-1.047,SL,1.65,4173.9
2018-01-09 16:30:00,2018-01-10 12:00:00,SELL,SweepEQH,1309.27,1316.24,1288.58,1316.24,0.06,-42.26,-1.01,SL,1.12,4131.64
2018-01-10 15:30:00,2018-01-12 02:00:00,SELL,SweepEQH,1320.6,1324.11,1309.0,1324.11,0.12,-43.0,-1.02,SL,1.02,4088.63
2018-01-17 05:00:00,2018-01-24 08:30:00,SELL,SweepEQH,1337.7,1343.16,1322.08,1343.16,0.07,-38.69,-1.013,SL,1.06,4049.94
2018-01-31 05:00:00,2018-01-31 21:15:00,BUY,SweepEQL,1339.8,1336.12,1349.67,1336.12,0.11,-41.25,-1.019,SL,1.92,4008.69
2018-02-02 09:00:00,2018-02-02 11:45:00,BUY,SweepEQL,1349.06,1345.9,1365.92,1345.9,0.13,-41.99,-1.022,SL,1.18,3966.7
2018-02-05 07:30:00,2018-02-06 17:00:00,BUY,SweepEQL,1332.53,1328.73,1346.98,1328.73,0.1,-38.71,-1.018,SL,1.07,3928.0
2018-02-08 15:15:00,2018-02-14 17:00:00,BUY,SweepEQL,1314.23,1306.47,1337.72,1337.72,0.05,117.1,3.019,TP,0.4,4045.1
2018-02-20 01:45:00,2018-02-27 06:45:00,SELL,SweepEQH,1345.01,1348.91,1316.97,1332.16,0.1,127.8,3.279,time_stop,0.38,4172.9
2018-03-07 20:30:00,2018-03-08 16:30:00,BUY,SweepEQL,1327.16,1322.15,1341.0,1322.15,0.08,-40.62,-1.014,SL,1.08,4132.27
2018-03-13 14:15:00,2018-03-13 14:30:00,SELL,SweepEQH,1317.01,1319.87,1302.76,1319.87,0.14,-40.96,-1.025,SL,3.23,4091.32
2018-03-20 17:15:00,2018-03-21 21:00:00,BUY,SweepEQL,1312.83,1306.62,1333.8,1333.8,0.07,146.3,3.365,TP,0.56,4237.62
2018-03-27 11:30:00,2018-03-28 16:45:00,SELL,SweepEQH,1351.22,1357.24,1331.74,1331.74,0.07,135.87,3.226,TP,0.15,4373.49
2018-03-29 21:00:00,2018-04-02 16:15:00,BUY,SweepEQL,1324.58,1320.87,1336.3,1336.3,0.12,139.8,3.141,TP,0.39,4513.29
2018-04-03 19:15:00,2018-04-05 07:00:00,BUY,SweepEQL,1334.06,1328.66,1356.84,1328.66,0.08,-43.72,-1.013,SL,1.02,4469.56
2018-04-05 13:15:00,2018-04-05 16:15:00,BUY,SweepEQL,1328.53,1324.15,1348.22,1324.15,0.1,-44.54,-1.016,SL,1.3,4425.03
2018-04-13 01:00:00,2018-04-13 14:00:00,BUY,SweepEQL,1336.17,1333.41,1345.56,1333.41,0.16,-45.31,-1.025,SL,1.13,4379.71
2018-04-17 08:45:00,2018-04-17 10:45:00,BUY,SweepEQL,1346.31,1343.49,1358.56,1343.49,0.16,-46.26,-1.025,SL,1.78,4333.45
2018-04-20 09:15:00,2018-04-20 10:30:00,BUY,SweepEQL,1343.9,1340.98,1352.5,1340.98,0.15,-44.8,-1.024,SL,1.21,4288.65
2018-04-26 13:45:00,2018-04-26 17:00:00,BUY,SweepEQL,1324.96,1321.04,1336.32,1321.04,0.11,-43.89,-1.018,SL,1.35,4244.76
2018-04-27 10:45:00,2018-04-30 14:00:00,BUY,SweepEQL,1317.77,1315.12,1325.76,1315.12,0.16,-43.55,-1.026,SL,1.37,4201.21
2018-05-03 21:30:00,2018-05-04 10:00:00,BUY,SweepEQL,1314.91,1310.34,1332.64,1310.34,0.09,-41.78,-1.015,SL,1.15,4159.43
2018-05-04 20:15:00,2018-05-08 16:30:00,BUY,SweepEQL,1314.44,1307.48,1335.43,1307.48,0.06,-42.2,-1.01,SL,1.19,4117.23
2018-05-09 13:45:00,2018-05-11 12:45:00,BUY,SweepEQL,1309.1,1303.93,1324.88,1324.88,0.08,125.68,3.039,TP,0.26,4242.91
2018-05-24 08:30:00,2018-05-24 09:45:00,SELL,SweepEQH,1293.8,1296.36,1287.02,1296.36,0.17,-44.75,-1.027,SL,1.05,4198.17
2018-05-28 16:00:00,2018-05-29 03:45:00,SELL,SweepEQH,1296.91,1300.58,1283.81,1300.58,0.11,-41.15,-1.019,SL,1.19,4157.01
2018-05-31 05:00:00,2018-05-31 09:15:00,SELL,SweepEQH,1300.94,1305.08,1288.94,1305.08,0.1,-42.14,-1.017,SL,1.29,4114.87
2018-06-08 10:45:00,2018-06-15 15:45:00,BUY,SweepEQL,1298.67,1291.62,1321.19,1292.27,0.06,-38.82,-0.917,time_stop,0.97,4076.05
2018-06-21 15:30:00,2018-06-26 10:45:00,BUY,SweepEQL,1265.06,1260.89,1276.38,1260.89,0.1,-42.39,-1.017,SL,1.1,4033.66
2018-06-29 19:45:00,2018-07-02 09:00:00,BUY,SweepEQL,1255.61,1248.09,1277.46,1248.09,0.05,-37.93,-1.009,SL,1.03,3995.73
2018-07-10 04:00:00,2018-07-10 08:30:00,BUY,SweepEQL,1259.75,1257.4,1265.84,1257.4,0.17,-41.08,-1.03,SL,1.11,3954.64
2018-07-11 03:45:00,2018-07-13 14:45:00,SELL,SweepEQH,1253.03,1257.14,1237.82,1237.82,0.1,151.4,3.68,TP,0.08,4106.04
2018-07-16 20:45:00,2018-07-17 04:15:00,BUY,SweepEQL,1240.69,1238.64,1246.52,1238.64,0.2,-42.35,-1.034,SL,1.59,4063.7
2018-07-20 03:30:00,2018-07-20 10:00:00,SELL,SweepEQH,1221.47,1224.32,1211.45,1224.32,0.14,-40.93,-1.025,SL,1.11,4022.77
2018-07-27 15:15:00,2018-07-31 16:00:00,BUY,SweepEQL,1221.11,1217.2,1231.67,1217.2,0.1,-39.82,-1.018,SL,1.48,3982.95
2018-08-02 15:30:00,2018-08-02 20:00:00,BUY,SweepEQL,1217.04,1212.78,1230.53,1212.78,0.09,-38.97,-1.016,SL,1.22,3943.98
2018-08-10 12:00:00,2018-08-13 10:30:00,BUY,SweepEQL,1210.33,1205.27,1224.68,1205.27,0.08,-41.01,-1.014,SL,1.35,3902.97
2018-08-14 22:00:00,2018-08-15 03:45:00,BUY,SweepEQL,1194.79,1191.73,1202.87,1191.73,0.13,-40.7,-1.023,SL,1.03,3862.27
2018-08-20 19:00:00,2018-08-23 22:00:00,BUY,SweepEQL,1188.18,1184.24,1202.87,1184.24,0.1,-40.12,-1.018,SL,1.11,3822.15
2018-08-31 14:15:00,2018-09-07 23:15:00,SELL,SweepEQH,1203.28,1209.15,1184.63,1196.42,0.07,47.53,1.156,time_stop,0.62,3869.68
2018-09-10 09:15:00,2018-09-11 15:30:00,BUY,SweepEQL,1193.84,1191.35,1200.23,1191.35,0.16,-40.94,-1.028,SL,2.47,3828.74
2018-09-19 18:00:00,2018-09-21 15:30:00,BUY,SweepEQL,1204.77,1200.46,1217.85,1200.46,0.09,-39.39,-1.016,SL,1.72,3789.35
2018-09-24 11:15:00,2018-09-26 16:30:00,BUY,SweepEQL,1199.06,1194.02,1214.21,1194.02,0.08,-40.85,-1.014,SL,1.04,3748.5
2018-09-28 12:45:00,2018-10-02 15:45:00,BUY,SweepEQL,1184.82,1180.38,1197.34,1197.34,0.08,99.6,2.807,TP,0.71,3848.1
2018-10-04 13:45:00,2018-10-04 14:45:00,SELL,SweepEQH,1198.26,1201.18,1190.06,1201.18,0.13,-38.93,-1.024,SL,1.58,3809.16
2018-10-08 17:00:00,2018-10-08 18:15:00,BUY,SweepEQL,1189.42,1183.45,1206.74,1183.45,0.06,-36.21,-1.012,SL,1.02,3772.95
2018-10-09 17:15:00,2018-10-11 15:30:00,BUY,SweepEQL,1188.42,1182.66,1205.76,1205.76,0.07,120.89,2.999,TP,0.55,3893.84
2018-10-16 17:45:00,2018-10-23 11:00:00,SELL,SweepEQH,1228.58,1232.86,1215.8,1232.86,0.09,-39.19,-1.016,SL,1.33,3854.65
2018-10-26 09:45:00,2018-10-26 10:00:00,SELL,SweepEQH,1230.95,1233.68,1223.87,1233.68,0.14,-39.18,-1.026,SL,1.11,3815.48
2018-11-07 03:15:00,2018-11-07 10:15:00,SELL,SweepEQH,1225.64,1232.59,1191.22,1232.59,0.05,-35.12,-1.01,SL,1.01,3780.35
2018-11-07 13:45:00,2018-11-09 15:00:00,SELL,SweepEQH,1232.46,1236.81,1217.45,1217.45,0.09,134.46,3.432,TP,0.15,3914.81
2018-11-20 11:45:00,2018-11-20 14:15:00,SELL,SweepEQH,1221.78,1226.27,1207.66,1226.27,0.09,-41.0,-1.016,SL,1.05,3873.82
2018-11-28 08:15:00,2018-11-28 10:15:00,BUY,SweepEQL,1215.08,1212.44,1225.21,1212.44,0.15,-40.71,-1.026,SL,1.03,3833.11
2018-11-28 22:30:00,2018-11-29 12:15:00,SELL,SweepEQH,1220.31,1227.22,1197.64,1227.22,0.06,-41.85,-1.01,SL,1.01,3791.26
2018-11-29 18:15:00,2018-12-03 09:00:00,SELL,SweepEQH,1224.63,1229.43,1211.15,1229.43,0.08,-38.98,-1.015,SL,1.12,3752.28
2018-12-11 12:30:00,2018-12-11 14:15:00,SELL,SweepEQH,1247.05,1248.43,1243.56,1248.43,0.27,-39.27,-1.051,SL,1.19,3713.01
2018-12-18 01:00:00,2018-12-18 04:00:00,SELL,SweepEQH,1244.99,1248.0,1236.38,1248.0,0.12,-36.94,-1.023,SL,1.05,3676.07
2018-12-18 08:45:00,2018-12-18 11:30:00,SELL,SweepEQH,1244.97,1249.1,1232.89,1249.1,0.09,-37.79,-1.017,SL,1.0,3638.28
2018-12-24 11:30:00,2018-12-24 16:30:00,SELL,SweepEQH,1262.0,1265.64,1249.29,1265.64,0.1,-37.06,-1.019,SL,1.1,3601.22
2019-01-07 17:15:00,2019-01-10 05:00:00,SELL,SweepEQH,1289.34,1295.44,1270.66,1295.44,0.06,-37.04,-1.011,SL,1.18,3564.18
2019-01-15 02:00:00,2019-01-15 03:30:00,SELL,SweepEQH,1290.85,1292.63,1286.03,1292.63,0.2,-36.96,-1.039,SL,1.07,3527.22
2019-01-17 01:45:00,2019-01-17 03:00:00,SELL,SweepEQH,1292.61,1294.11,1287.78,1294.11,0.23,-36.19,-1.047,SL,1.25,3491.03
2019-01-17 05:15:00,2019-01-21 10:45:00,SELL,SweepEQH,1291.8,1295.54,1280.01,1280.01,0.09,105.48,3.13,TP,0.84,3596.51
2019-01-24 15:45:00,2019-01-25 16:30:00,BUY,SweepEQL,1280.74,1276.36,1293.22,1293.22,0.08,99.28,2.831,TP,0.33,3695.79
2019-01-29 16:30:00,2019-01-29 21:15:00,SELL,SweepEQH,1306.69,1311.85,1283.4,1311.85,0.07,-36.58,-1.014,SL,1.01,3659.22
2019-02-01 15:45:00,2019-02-06 22:15:00,SELL,SweepEQH,1319.61,1323.83,1306.11,1306.11,0.09,120.87,3.186,TP,0.88,3780.09
2019-02-11 03:00:00,2019-02-11 05:00:00,BUY,SweepEQL,1314.53,1311.99,1323.44,1311.99,0.15,-39.1,-1.028,SL,1.31,3740.98
2019-02-11 17:15:00,2019-02-14 14:45:00,BUY,SweepEQL,1308.4,1303.16,1323.44,1303.16,0.07,-37.15,-1.013,SL,1.16,3703.84
2019-02-15 17:15:00,2019-02-15 20:45:00,SELL,SweepEQH,1315.28,1320.38,1297.56,1320.38,0.07,-36.17,-1.014,SL,1.19,3667.67
2019-02-20 20:45:00,2019-02-21 19:30:00,SELL,SweepEQH,1343.1,1346.39,1328.23,1328.23,0.11,162.8,4.503,TP,0.24,3830.47
2019-02-25 17:45:00,2019-02-28 17:15:00,SELL,SweepEQH,1328.95,1333.05,1315.81,1315.81,0.09,117.63,3.186,TP,0.29,3948.1
2019-03-05 03:45:00,2019-03-05 09:15:00,BUY,SweepEQL,1287.75,1285.33,1294.72,1285.33,0.16,-39.82,-1.029,SL,1.26,3908.27
2019-03-07 10:30:00,2019-03-14 18:30:00,BUY,SweepEQL,1286.55,1280.43,1312.14,1294.92,0.06,49.8,1.356,time_stop,0.62,3958.07
2019-03-15 15:45:00,2019-03-18 02:15:00,BUY,SweepEQL,1304.87,1300.23,1327.22,1300.23,0.09,-42.42,-1.015,SL,1.14,3915.66
2019-03-19 16:30:00,2019-03-20 20:00:00,SELL,SweepEQH,1307.02,1311.28,1293.93,1311.28,0.09,-38.95,-1.016,SL,1.65,3876.71
2019-03-21 12:30:00,2019-03-25 16:00:00,SELL,SweepEQH,1315.92,1320.65,1298.46,1320.65,0.08,-38.41,-1.015,SL,1.11,3838.3
2019-04-01 04:00:00,2019-04-01 09:15:00,BUY,SweepEQL,1293.11,1290.01,1305.97,1290.01,0.12,-38.04,-1.023,SL,1.1,3800.26
2019-04-02 03:00:00,2019-04-02 07:15:00,BUY,SweepEQL,1288.51,1286.17,1296.97,1286.17,0.16,-38.63,-1.03,SL,1.11,3761.63
2019-04-10 03:30:00,2019-04-10 16:30:00,SELL,SweepEQH,1303.44,1305.29,1297.06,1305.29,0.2,-38.44,-1.038,SL,1.79,3723.19
2019-04-12 17:00:00,2019-04-12 22:45:00,BUY,SweepEQL,1294.65,1290.06,1308.2,1290.06,0.08,-37.3,-1.015,SL,1.01,3685.89
2019-04-22 03:30:00,2019-04-22 04:45:00,SELL,SweepEQH,1275.46,1277.47,1264.46,1277.47,0.18,-37.36,-1.035,SL,1.32,3648.53
2019-05-01 19:00:00,2019-05-01 21:00:00,SELL,SweepEQH,1280.32,1285.65,1264.46,1285.65,0.07,-37.79,-1.013,SL,1.23,3610.74
2019-05-08 01:00:00,2019-05-08 03:45:00,SELL,SweepEQH,1283.76,1286.25,1276.93,1286.25,0.15,-38.37,-1.028,SL,1.05,3572.38
2019-05-08 16:00:00,2019-05-13 16:00:00,SELL,SweepEQH,1287.37,1291.91,1268.13,1291.91,0.08,-36.91,-1.015,SL,1.99,3535.47
2019-05-14 09:00:00,2019-05-15 15:00:00,SELL,SweepEQH,1297.98,1300.2,1283.08,1300.2,0.16,-36.62,-1.032,SL,1.28,3498.85
2019-05-15 17:15:00,2019-05-17 16:15:00,SELL,SweepEQH,1296.22,1301.36,1281.9,1281.9,0.07,99.75,2.771,TP,0.49,3598.6
2019-05-20 15:00:00,2019-05-21 14:15:00,BUY,SweepEQL,1278.37,1273.25,1293.2,1273.25,0.07,-36.32,-1.014,SL,1.3,3562.28
2019-05-23 08:45:00,2019-05-23 18:00:00,BUY,SweepEQL,1274.73,1272.67,1287.21,1287.21,0.17,210.97,6.029,TP,0.69,3773.25
2019-05-24 06:00:00,2019-05-24 11:15:00,BUY,SweepEQL,1284.43,1282.26,1293.2,1282.26,0.17,-38.15,-1.032,SL,1.03,3735.09
2019-05-28 09:30:00,2019-05-28 15:00:00,BUY,SweepEQL,1284.05,1282.12,1288.89,1282.12,0.19,-38.01,-1.036,SL,1.85,3697.09
2019-06-06 16:15:00,2019-06-06 18:45:00,SELL,SweepEQH,1333.9,1338.8,1319.87,1338.8,0.08,-39.74,-1.014,SL,1.09,3657.35
2019-06-13 12:15:00,2019-06-13 18:15:00,SELL,SweepEQH,1335.49,1339.35,1319.83,1339.35,0.09,-35.38,-1.018,SL,1.05,3621.97
2019-06-27 15:45:00,2019-06-27 18:15:00,SELL,SweepEQH,1400.68,1407.93,1379.53,1407.93,0.05,-36.62,-1.01,SL,1.05,3585.35
2019-07-04 08:30:00,2019-07-05 01:30:00,SELL,SweepEQH,1415.53,1421.99,1389.83,1421.99,0.06,-39.16,-1.011,SL,1.34,3546.19
2019-07-08 15:00:00,2019-07-09 11:45:00,SELL,SweepEQH,1403.13,1407.39,1386.63,1386.63,0.08,131.44,3.853,TP,0.91,3677.63
2019-07-09 18:00:00,2019-07-11 01:00:00,BUY,SweepEQL,1397.34,1389.52,1420.03,1420.03,0.05,113.1,2.892,TP,0.96,3790.73
2019-07-12 03:45:00,2019-07-17 12:30:00,BUY,SweepEQL,1407.03,1400.29,1427.07,1400.29,0.06,-40.87,-1.01,SL,1.04,3749.86
2019-07-22 20:45:00,2019-07-22 22:45:00,BUY,SweepEQL,1428.53,1423.86,1441.76,1423.86,0.08,-37.89,-1.015,SL,1.05,3711.96
2019-07-23 18:15:00,2019-07-25 14:30:00,SELL,SweepEQH,1421.69,1431.03,1391.36,1431.03,0.04,-37.65,-1.007,SL,1.22,3674.31
2019-07-25 15:45:00,2019-08-01 20:45:00,SELL,SweepEQH,1424.14,1434.54,1391.36,1434.54,0.04,-41.87,-1.007,SL,1.48,3632.44
2019-08-02 15:45:00,2019-08-02 17:00:00,SELL,SweepEQH,1433.92,1442.58,1400.44,1442.58,0.04,-34.9,-1.008,SL,1.19,3597.54
2019-08-08 15:45:00,2019-08-08 20:30:00,SELL,SweepEQH,1491.91,1501.83,1463.1,1501.83,0.04,-39.97,-1.007,SL,1.0,3557.57
2019-08-09 09:15:00,2019-08-12 21:30:00,SELL,SweepEQH,1502.37,1508.57,1484.97,1508.57,0.06,-37.62,-1.011,SL,2.84,3519.95
2019-08-23 23:00:00,2019-08-26 01:00:00,SELL,SweepEQH,1526.35,1530.79,1501.83,1530.79,0.08,-36.07,-1.016,SL,5.19,3483.88
2019-08-27 11:00:00,2019-08-27 17:45:00,SELL,SweepEQH,1530.91,1535.47,1501.83,1535.47,0.08,-37.05,-1.015,SL,1.66,3446.83
2019-09-02 04:00:00,2019-09-03 15:15:00,SELL,SweepEQH,1523.83,1534.59,1492.43,1534.59,0.03,-32.5,-1.007,SL,1.02,3414.33
2019-09-09 19:15:00,2019-09-10 02:15:00,BUY,SweepEQL,1503.45,1496.58,1523.51,1496.58,0.05,-34.72,-1.01,SL,1.02,3379.61
2019-09-11 03:00:00,2019-09-12 09:45:00,BUY,SweepEQL,1488.15,1484.08,1500.97,1500.97,0.08,102.0,3.132,TP,0.34,3481.61
2019-09-13 03:00:00,2019-09-13 17:30:00,BUY,SweepEQL,1500.24,1494.99,1517.89,1494.99,0.07,-37.22,-1.013,SL,1.52,3444.39
2019-09-16 01:00:00,2019-09-18 21:30:00,BUY,SweepEQL,1502.94,1484.9,1556.98,1484.9,0.02,-36.21,-1.004,SL,1.11,3408.17
2019-09-23 01:00:00,2019-09-23 04:45:00,SELL,SweepEQH,1512.78,1517.62,1499.25,1517.62,0.07,-34.35,-1.014,SL,1.1,3373.83
2019-09-26 13:15:00,2019-09-26 15:00:00,BUY,SweepEQL,1509.19,1504.82,1530.41,1504.82,0.08,-35.55,-1.016,SL,1.47,3338.27
2019-09-26 21:30:00,2019-09-26 22:15:00,BUY,SweepEQL,1509.54,1503.79,1530.41,1503.79,0.06,-34.9,-1.012,SL,1.03,3303.37
2019-09-30 21:30:00,2019-10-01 06:45:00,BUY,SweepEQL,1473.47,1463.52,1503.02,1463.52,0.03,-30.06,-1.007,SL,1.09,3273.31
2019-10-04 02:45:00,2019-10-04 15:30:00,BUY,SweepEQL,1508.51,1504.34,1530.41,1504.34,0.08,-33.91,-1.017,SL,2.47,3239.4
2019-10-08 17:45:00,2019-10-08 21:45:00,SELL,SweepEQH,1501.71,1509.5,1478.56,1509.5,0.04,-31.43,-1.009,SL,1.02,3207.97
2019-10-15 15:45:00,2019-10-22 20:45:00,SELL,SweepEQH,1490.63,1499.05,1461.98,1485.06,0.04,22.0,0.653,time_stop,0.79,3229.97
2019-10-24 04:30:00,2019-10-24 09:30:00,BUY,SweepEQL,1493.06,1490.69,1503.13,1490.69,0.14,-34.11,-1.03,SL,1.12,3195.87
2019-10-31 21:00:00,2019-11-01 03:00:00,SELL,SweepEQH,1509.84,1513.58,1496.97,1513.58,0.09,-34.3,-1.019,SL,1.01,3161.57
2019-11-01 03:45:00,2019-11-01 10:15:00,SELL,SweepEQH,1510.92,1513.88,1496.97,1513.88,0.11,-33.33,-1.024,SL,1.27,3128.24
2019-11-04 15:15:00,2019-11-05 15:15:00,SELL,SweepEQH,1510.46,1515.23,1496.97,1496.97,0.07,93.94,2.816,TP,0.31,3222.18
2019-11-05 22:00:00,2019-11-07 17:30:00,BUY,SweepEQL,1484.68,1478.88,1505.46,1478.88,0.06,-35.2,-1.012,SL,2.05,3186.99
2019-11-13 15:00:00,2019-11-14 09:15:00,SELL,SweepEQH,1463.46,1467.16,1452.51,1467.16,0.09,-33.96,-1.019,SL,1.17,3153.03
