time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2012-11-19 06:15:00,2012-11-19 17:45:00,SELL,OB-BOS,1721.21,1734.48,1672.63,1734.48,0.04,-53.37,-1.005,SL,1.08,5865.49
2012-11-19 21:45:00,2012-11-20 10:15:00,SELL,OB-BOS,1731.15,1734.91,1716.03,1734.91,0.16,-61.27,-1.019,SL,1.1,5804.22
2012-11-21 21:45:00,2012-11-23 10:15:00,SELL,FVG-POI,1727.43,1732.54,1711.58,1732.54,0.11,-56.94,-1.014,SL,1.28,5747.29
2012-11-27 20:15:00,2012-11-28 15:45:00,SELL,FVG-POI,1742.83,1753.02,1711.58,1711.58,0.06,187.08,3.061,TP,0.1,5934.37
2012-11-30 13:15:00,2012-11-30 15:00:00,BUY,FVG-POI,1730.63,1725.75,1746.52,1725.75,0.12,-59.4,-1.014,SL,1.05,5874.97
2012-12-03 08:45:00,2012-12-03 14:45:00,SELL,FVG-POI,1718.13,1720.45,1708.43,1720.45,0.25,-59.83,-1.03,SL,1.33,5815.14
2012-12-12 19:30:00,2012-12-13 02:45:00,BUY,OB-BOS,1715.3,1706.59,1742.04,1706.59,0.07,-61.45,-1.008,SL,1.44,5753.68
2012-12-31 15:00:00,2013-01-04 02:00:00,BUY,FVG-POI,1663.26,1656.75,1703.07,1656.75,0.09,-59.2,-1.011,SL,1.55,5694.48
2013-01-09 23:30:00,2013-01-17 05:30:00,BUY,OB-CHoCH,1658.33,1642.13,1723.27,1677.68,0.04,77.12,1.19,time_stop,0.31,5771.6
2013-01-22 17:45:00,2013-01-23 17:30:00,BUY,OB-BOS,1692.84,1686.16,1723.27,1686.16,0.09,-60.72,-1.01,SL,1.38,5710.88
2013-01-29 11:45:00,2013-01-30 09:00:00,SELL,FVG-POI,1661.43,1668.16,1640.5,1668.16,0.08,-54.42,-1.01,SL,1.01,5656.46
2013-02-05 04:00:00,2013-02-07 16:15:00,BUY,FVG-POI,1674.59,1665.5,1703.07,1665.5,0.06,-54.95,-1.008,SL,1.15,5601.51
2013-02-07 17:30:00,2013-02-11 12:45:00,BUY,OB-CHoCH,1681.4,1659.83,1752.19,1659.83,0.03,-64.93,-1.003,SL,1.01,5536.58
2013-02-25 18:15:00,2013-02-28 18:15:00,BUY,FVG-POI,1591.37,1580.67,1634.35,1580.67,0.05,-53.83,-1.007,SL,1.06,5482.75
2013-03-01 17:00:00,2013-03-08 22:00:00,SELL,FVG-POI,1579.88,1588.07,1555.04,1578.68,0.07,7.91,0.138,time_stop,0.81,5490.66
2013-03-08 22:45:00,2013-03-11 08:30:00,SELL,OB-BOS,1577.76,1583.06,1561.41,1583.06,0.1,-53.66,-1.013,SL,1.06,5436.99
2013-03-11 10:15:00,2013-03-12 04:45:00,SELL,OB-BOS,1580.4,1583.99,1561.41,1583.99,0.15,-54.92,-1.019,SL,1.13,5382.08
2013-03-14 08:30:00,2013-03-14 13:00:00,BUY,FVG-POI,1588.47,1583.33,1603.01,1583.33,0.1,-52.08,-1.014,SL,1.05,5330.0
2013-03-14 15:30:00,2013-03-22 02:15:00,BUY,OB-CHoCH,1585.62,1574.86,1620.1,1614.89,0.05,146.0,2.713,time_stop,0.21,5476.0
2013-03-25 04:30:00,2013-03-25 13:15:00,BUY,FVG-POI,1613.13,1601.75,1650.07,1601.75,0.05,-57.24,-1.006,SL,1.06,5418.76
2013-03-26 02:30:00,2013-04-02 15:45:00,SELL,FVG-POI,1603.33,1608.89,1587.7,1587.7,0.1,155.6,2.798,TP,0.9,5574.36
2013-04-08 05:45:00,2013-04-08 15:15:00,BUY,FVG-POI,1578.97,1573.97,1597.65,1573.97,0.11,-55.75,-1.014,SL,1.29,5518.61
2013-04-09 15:00:00,2013-04-10 17:30:00,BUY,FVG-POI,1574.8,1570.71,1597.65,1570.71,0.13,-54.07,-1.017,SL,1.56,5464.54
2013-04-19 21:45:00,2013-04-25 17:15:00,BUY,OB-CHoCH,1402.74,1386.11,1455.98,1455.98,0.03,159.51,3.198,TP,0.2,5624.05
2013-05-02 21:00:00,2013-05-03 13:00:00,SELL,FVG-POI,1465.98,1480.86,1421.22,1480.86,0.04,-59.79,-1.005,SL,1.19,5564.26
2013-05-07 15:15:00,2013-05-14 20:15:00,SELL,FVG-POI,1452.3,1481.13,1336.14,1425.71,0.02,53.04,0.92,time_stop,0.85,5617.3
2013-05-22 01:15:00,2013-05-22 20:30:00,BUY,FVG-POI,1378.4,1364.19,1427.15,1364.19,0.04,-57.12,-1.005,SL,1.17,5560.19
2013-05-22 23:30:00,2013-05-23 02:45:00,BUY,FVG-POI,1369.85,1362.17,1414.31,1362.17,0.07,-54.22,-1.009,SL,1.2,5505.96
2013-05-24 14:30:00,2013-05-31 22:15:00,BUY,FVG-POI,1389.55,1372.79,1439.17,1387.29,0.03,-6.99,-0.139,time_stop,0.95,5498.97
2013-06-03 10:15:00,2013-06-03 17:00:00,SELL,FVG-POI,1392.26,1405.68,1351.07,1405.68,0.04,-53.97,-1.005,SL,1.09,5445.0
2013-06-03 20:00:00,2013-06-11 02:00:00,SELL,OB-CHoCH,1409.32,1424.01,1356.61,1385.37,0.04,95.52,1.625,time_stop,0.99,5540.52
2013-06-12 03:00:00,2013-06-12 16:45:00,SELL,FVG-POI,1375.38,1383.53,1351.07,1383.53,0.07,-57.55,-1.009,SL,1.03,5482.97
2013-06-13 04:00:00,2013-06-13 16:00:00,BUY,FVG-POI,1390.33,1378.27,1445.47,1378.27,0.05,-60.66,-1.006,SL,1.03,5422.31
2013-06-13 22:30:00,2013-06-18 14:15:00,BUY,OB-CHoCH,1387.72,1373.34,1445.47,1373.34,0.04,-57.78,-1.005,SL,1.06,5364.53
2013-07-01 10:30:00,2013-07-01 17:45:00,SELL,OB-BOS,1240.07,1247.13,1213.16,1247.13,0.08,-57.04,-1.01,SL,1.04,5307.49
2013-07-03 04:00:00,2013-07-05 12:30:00,BUY,OB-CHoCH,1248.32,1232.66,1302.47,1232.66,0.03,-47.18,-1.004,SL,1.01,5260.3
2013-07-12 19:30:00,2013-07-12 22:00:00,SELL,FVG-POI,1277.01,1282.65,1247.81,1282.65,0.09,-51.41,-1.012,SL,1.5,5208.89
2013-07-16 08:30:00,2013-07-23 13:30:00,BUY,FVG-POI,1282.17,1265.01,1376.66,1329.05,0.03,140.43,2.728,time_stop,0.69,5349.32
2013-07-25 01:30:00,2013-07-25 23:00:00,SELL,FVG-POI,1316.6,1334.91,1247.81,1334.91,0.03,-55.13,-1.004,SL,1.15,5294.19
2013-07-26 07:00:00,2013-07-31 17:45:00,SELL,OB-CHoCH,1337.67,1346.49,1308.9,1308.9,0.06,172.2,3.254,TP,0.19,5466.39
2013-08-01 05:30:00,2013-08-02 08:15:00,SELL,FVG-POI,1320.58,1332.27,1286.19,1286.19,0.05,171.6,2.936,TP,0.67,5637.99
2013-08-02 21:00:00,2013-08-05 06:00:00,SELL,FVG-POI,1309.93,1319.52,1276.79,1319.52,0.06,-57.98,-1.007,SL,1.12,5580.01
2013-08-05 09:30:00,2013-08-06 16:45:00,SELL,FVG-POI,1314.61,1320.07,1283.1,1283.1,0.1,314.4,5.763,TP,0.35,5894.41
2013-08-09 06:30:00,2013-08-12 01:15:00,SELL,FVG-POI,1311.93,1319.49,1289.43,1319.49,0.08,-61.05,-1.009,SL,1.05,5833.35
2013-08-14 08:00:00,2013-08-15 02:15:00,SELL,OB-BOS,1319.38,1339.89,1247.81,1339.89,0.03,-61.73,-1.003,SL,1.02,5771.63
2013-08-15 18:30:00,2013-08-22 23:30:00,BUY,OB-CHoCH,1333.06,1316.95,1386.06,1375.06,0.04,167.72,2.602,time_stop,0.02,5939.35
2013-08-29 08:30:00,2013-08-29 15:15:00,SELL,FVG-POI,1407.46,1415.98,1368.66,1415.98,0.07,-60.12,-1.008,SL,1.08,5879.22
2013-08-29 15:30:00,2013-09-05 17:30:00,SELL,FVG-POI,1410.19,1417.95,1368.66,1368.66,0.08,331.68,5.341,TP,0.79,6210.9
2013-09-09 09:00:00,2013-09-13 08:15:00,SELL,OB-CHoCH,1387.2,1400.38,1318.8,1318.8,0.05,341.65,5.185,TP,0.3,6552.55
2013-09-25 04:30:00,2013-09-25 09:15:00,SELL,OB-BOS,1322.94,1329.65,1296.36,1329.65,0.1,-67.79,-1.01,SL,1.06,6484.77
2013-09-25 11:00:00,2013-09-25 18:00:00,SELL,OB-BOS,1319.88,1331.04,1272.8,1331.04,0.06,-67.38,-1.006,SL,1.58,6417.38
2013-09-26 03:45:00,2013-10-01 15:30:00,BUY,FVG-POI,1335.05,1303.62,1433.73,1303.62,0.02,-63.0,-1.002,SL,1.42,6354.39
2013-10-03 01:15:00,2013-10-07 16:45:00,SELL,FVG-POI,1315.4,1328.6,1272.8,1328.6,0.05,-66.36,-1.005,SL,1.03,6288.03
2013-10-07 18:45:00,2013-10-08 17:00:00,SELL,FVG-POI,1321.28,1329.88,1292.67,1329.88,0.07,-60.67,-1.008,SL,1.02,6227.35
2013-10-08 21:45:00,2013-10-10 22:30:00,SELL,FVG-POI,1319.17,1329.04,1285.92,1285.92,0.06,199.08,3.361,TP,0.23,6426.43
2013-10-16 01:15:00,2013-10-17 10:45:00,SELL,FVG-POI,1280.23,1288.73,1251.67,1288.73,0.08,-68.6,-1.008,SL,4.64,6357.84
2013-10-21 11:45:00,2013-10-22 15:30:00,SELL,OB-BOS,1316.92,1323.34,1274.54,1323.34,0.1,-64.87,-1.011,SL,2.78,6292.97
2013-10-25 16:45:00,2013-10-31 10:00:00,BUY,OB-BOS,1346.2,1332.52,1393.33,1332.52,0.05,-68.76,-1.005,SL,1.16,6224.21
2013-11-06 09:00:00,2013-11-06 13:00:00,SELL,OB-BOS,1312.32,1320.65,1274.54,1320.65,0.07,-58.82,-1.008,SL,1.17,6165.4
2013-11-07 13:15:00,2013-11-07 14:45:00,SELL,OB-BOS,1313.58,1320.85,1274.54,1320.85,0.08,-58.69,-1.01,SL,1.76,6106.71
2013-11-08 10:00:00,2013-11-12 21:00:00,SELL,OB-BOS,1307.73,1320.65,1269.3,1269.3,0.05,191.8,2.969,TP,0.47,6298.51
2013-11-14 17:15:00,2013-11-18 18:30:00,BUY,FVG-POI,1288.98,1273.71,1340.0,1273.71,0.04,-61.35,-1.005,SL,1.06,6237.16
2013-12-06 15:45:00,2013-12-13 20:45:00,BUY,OB-CHoCH,1237.67,1209.87,1327.45,1233.18,0.02,-9.12,-0.164,time_stop,0.62,6228.04
2013-12-16 03:00:00,2013-12-16 17:15:00,SELL,FVG-POI,1234.78,1240.48,1211.71,1240.48,0.11,-63.47,-1.012,SL,1.45,6164.57
2013-12-17 16:30:00,2013-12-18 21:00:00,BUY,OB-CHoCH,1239.97,1226.37,1291.13,1226.37,0.05,-68.34,-1.005,SL,1.44,6096.22
2013-12-27 03:00:00,2013-12-30 08:30:00,BUY,FVG-POI,1211.24,1206.4,1226.46,1206.4,0.13,-63.85,-1.014,SL,1.08,6032.37
2014-01-08 09:00:00,2014-01-08 21:15:00,BUY,OB-BOS,1228.42,1218.66,1256.92,1218.66,0.06,-58.98,-1.007,SL,1.02,5973.39
2014-01-09 06:45:00,2014-01-09 14:15:00,SELL,OB-CHoCH,1226.43,1229.26,1218.43,1229.26,0.21,-60.98,-1.025,SL,1.62,5912.42
2014-01-09 16:00:00,2014-01-10 04:30:00,SELL,OB-CHoCH,1224.72,1232.28,1182.42,1232.28,0.08,-61.05,-1.009,SL,1.18,5851.37
2014-01-21 10:00:00,2014-01-23 15:45:00,SELL,OB-CHoCH,1251.51,1257.82,1227.16,1257.82,0.09,-57.38,-1.011,SL,1.09,5793.99
2014-01-27 11:45:00,2014-01-27 15:15:00,BUY,OB-BOS,1271.43,1259.75,1313.74,1259.75,0.05,-58.75,-1.006,SL,1.09,5735.24
2014-01-27 18:45:00,2014-01-27 21:00:00,BUY,FVG-POI,1263.51,1256.02,1291.13,1256.02,0.08,-60.51,-1.009,SL,1.18,5674.73
2014-01-27 23:30:00,2014-01-30 15:15:00,BUY,FVG-POI,1256.49,1246.94,1291.13,1246.94,0.06,-57.74,-1.007,SL,1.39,5616.99
2014-01-31 17:45:00,2014-02-03 17:00:00,SELL,FVG-POI,1243.83,1256.13,1182.42,1256.13,0.05,-61.83,-1.006,SL,1.7,5555.16
2014-02-03 19:30:00,2014-02-05 15:15:00,SELL,OB-CHoCH,1258.18,1271.94,1214.21,1271.94,0.04,-55.32,-1.005,SL,1.17,5499.84
2014-02-06 06:45:00,2014-02-06 14:15:00,BUY,FVG-POI,1256.84,1254.75,1263.28,1263.28,0.26,165.62,3.044,TP,0.28,5665.46
2014-02-07 02:30:00,2014-02-10 08:00:00,BUY,FVG-POI,1258.53,1255.11,1274.27,1274.27,0.17,266.39,4.584,TP,0.63,5931.85
2014-02-13 12:15:00,2014-02-14 13:30:00,BUY,OB-BOS,1290.27,1283.32,1313.74,1313.74,0.09,210.6,3.367,TP,0.14,6142.45
2014-02-20 14:30:00,2014-02-20 21:00:00,SELL,FVG-POI,1310.54,1318.02,1286.18,1318.02,0.08,-60.41,-1.009,SL,1.08,6082.03
2014-02-21 01:00:00,2014-02-24 09:30:00,SELL,FVG-POI,1321.85,1329.04,1301.2,1329.04,0.08,-58.11,-1.01,SL,1.24,6023.92
2014-02-27 20:30:00,2014-03-03 02:15:00,SELL,FVG-POI,1330.38,1341.15,1286.18,1341.15,0.06,-65.03,-1.007,SL,1.22,5958.89
2014-03-06 15:00:00,2014-03-06 19:00:00,BUY,OB-BOS,1337.37,1332.65,1351.4,1351.4,0.13,181.48,2.961,TP,0.48,6140.37
2014-03-10 10:00:00,2014-03-12 03:30:00,BUY,FVG-POI,1334.34,1327.76,1353.52,1353.52,0.09,171.99,2.902,TP,0.39,6312.36
2014-03-17 22:15:00,2014-03-18 03:00:00,BUY,OB-BOS,1368.02,1364.96,1382.19,1364.96,0.21,-65.63,-1.023,SL,1.6,6246.74
2014-03-18 21:00:00,2014-03-19 21:00:00,SELL,OB-BOS,1356.42,1364.79,1329.25,1329.25,0.07,189.7,3.237,TP,0.38,6436.44
2014-04-03 01:00:00,2014-04-03 14:00:00,BUY,FVG-POI,1290.94,1284.1,1311.37,1284.1,0.09,-62.18,-1.01,SL,1.3,6374.25
2014-04-03 18:00:00,2014-04-10 04:00:00,BUY,FVG-POI,1288.51,1281.48,1316.29,1316.29,0.09,249.39,3.943,TP,0.64,6623.64
2014-04-14 16:15:00,2014-04-15 09:15:00,BUY,FVG-POI,1326.38,1317.75,1359.61,1317.75,0.08,-69.6,-1.008,SL,1.35,6554.05
2014-04-23 17:15:00,2014-04-24 16:45:00,SELL,FVG-POI,1282.9,1289.38,1256.38,1289.38,0.1,-65.55,-1.011,SL,2.42,6488.5
2014-04-29 20:30:00,2014-05-02 18:00:00,SELL,OB-CHoCH,1295.11,1300.32,1268.41,1300.32,0.12,-63.4,-1.013,SL,1.81,6425.1
2014-05-08 15:45:00,2014-05-12 15:15:00,SELL,FVG-POI,1288.15,1302.32,1238.0,1302.32,0.05,-71.22,-1.005,SL,1.07,6353.88
2014-05-12 22:45:00,2014-05-13 08:45:00,BUY,FVG-POI,1297.27,1290.94,1315.55,1290.94,0.1,-64.04,-1.011,SL,1.11,6289.85
2014-05-13 11:45:00,2014-05-20 15:15:00,BUY,OB-CHoCH,1294.26,1287.23,1314.38,1287.23,0.09,-63.91,-1.01,SL,1.2,6225.94
2014-05-20 16:30:00,2014-05-21 21:00:00,BUY,OB-CHoCH,1295.44,1286.15,1331.04,1286.15,0.07,-65.52,-1.008,SL,1.31,6160.42
2014-05-21 21:30:00,2014-05-27 11:45:00,BUY,OB-CHoCH,1291.55,1282.05,1331.04,1282.05,0.06,-57.43,-1.007,SL,1.04,6102.99
2014-06-05 15:45:00,2014-06-12 20:45:00,BUY,OB-CHoCH,1255.1,1241.1,1303.6,1272.73,0.04,70.24,1.254,time_stop,0.66,6173.23
2014-06-17 03:00:00,2014-06-17 06:15:00,BUY,OB-BOS,1272.97,1270.47,1282.51,1270.47,0.25,-64.23,-1.028,SL,2.26,6108.99
2014-06-18 03:45:00,2014-06-18 15:15:00,SELL,OB-CHoCH,1269.95,1273.22,1258.51,1273.22,0.19,-63.47,-1.021,SL,1.27,6045.53
2014-06-18 16:00:00,2014-06-18 21:00:00,SELL,OB-CHoCH,1269.8,1274.05,1252.26,1274.05,0.14,-60.54,-1.016,SL,1.35,5984.99
2014-06-24 22:00:00,2014-06-25 05:45:00,BUY,OB-BOS,1321.24,1314.05,1342.32,1314.05,0.08,-58.08,-1.01,SL,1.5,5926.91
2014-06-30 03:45:00,2014-07-07 12:30:00,BUY,OB-BOS,1316.43,1307.98,1342.32,1312.98,0.07,-24.64,-0.417,time_stop,0.85,5902.27
2014-07-08 01:15:00,2014-07-08 04:00:00,SELL,FVG-POI,1318.4,1320.05,1313.77,1320.05,0.36,-61.87,-1.042,SL,1.12,5840.41
2014-07-08 17:00:00,2014-07-09 09:00:00,SELL,OB-BOS,1317.54,1324.81,1275.87,1324.81,0.08,-58.71,-1.01,SL,1.06,5781.69
2014-07-09 12:00:00,2014-07-09 14:45:00,SELL,FVG-POI,1321.82,1326.65,1306.17,1326.65,0.12,-58.75,-1.015,SL,1.06,5722.94
2014-07-17 13:45:00,2014-07-24 17:15:00,BUY,FVG-POI,1304.34,1288.13,1388.91,1288.13,0.04,-65.14,-1.004,SL,1.01,5657.81
2014-08-04 05:00:00,2014-08-06 15:15:00,SELL,OB-BOS,1291.78,1297.52,1266.23,1297.52,0.1,-58.05,-1.012,SL,1.41,5599.75
2014-08-13 03:00:00,2014-08-13 10:30:00,BUY,FVG-POI,1309.54,1307.2,1316.4,1307.2,0.24,-57.85,-1.03,SL,1.53,5541.9
2014-08-13 15:30:00,2014-08-15 15:15:00,BUY,OB-BOS,1312.43,1303.85,1339.04,1303.85,0.06,-51.92,-1.008,SL,1.27,5489.98
2014-08-18 10:00:00,2014-08-18 12:30:00,SELL,FVG-POI,1300.3,1303.32,1292.41,1303.32,0.18,-55.67,-1.023,SL,1.01,5434.31
2014-08-18 14:45:00,2014-08-21 09:00:00,SELL,FVG-POI,1298.89,1304.03,1282.38,1282.38,0.11,180.84,3.197,TP,0.63,5615.15
2014-08-27 05:00:00,2014-09-02 09:45:00,BUY,FVG-POI,1284.01,1277.13,1303.47,1277.13,0.08,-55.63,-1.01,SL,1.3,5559.52
2014-09-04 11:15:00,2014-09-04 15:00:00,BUY,OB-CHoCH,1272.14,1267.38,1286.45,1267.38,0.12,-58.01,-1.015,SL,1.17,5501.51
2014-09-10 10:30:00,2014-09-10 15:15:00,SELL,OB-BOS,1255.44,1258.01,1248.82,1248.82,0.21,137.55,2.546,TP,0.17,5639.06
2014-09-16 18:30:00,2014-09-17 21:00:00,BUY,OB-CHoCH,1235.33,1230.7,1248.71,1230.7,0.12,-56.44,-1.015,SL,1.73,5582.62
2014-09-23 21:30:00,2014-09-24 15:00:00,BUY,FVG-POI,1224.39,1219.33,1239.05,1219.33,0.11,-56.48,-1.014,SL,1.33,5526.14
2014-09-24 20:15:00,2014-09-25 04:00:00,BUY,OB-CHoCH,1219.25,1212.96,1239.05,1212.96,0.09,-57.28,-1.011,SL,1.1,5468.86
2014-09-25 06:30:00,2014-09-25 08:45:00,BUY,OB-CHoCH,1215.44,1212.83,1223.72,1212.83,0.21,-56.22,-1.027,SL,1.55,5412.64
2014-09-26 22:15:00,2014-09-30 12:00:00,BUY,FVG-POI,1217.13,1212.99,1231.14,1212.99,0.13,-54.67,-1.017,SL,1.33,5357.96
2014-10-02 15:30:00,2014-10-03 09:45:00,BUY,FVG-POI,1213.99,1207.17,1234.99,1207.17,0.08,-55.12,-1.01,SL,1.1,5302.85
2014-10-07 12:15:00,2014-10-08 08:45:00,SELL,OB-CHoCH,1206.94,1214.45,1182.77,1214.45,0.07,-53.09,-1.009,SL,1.0,5249.75
2014-10-08 21:00:00,2014-10-16 03:00:00,BUY,OB-CHoCH,1215.92,1202.13,1257.98,1238.49,0.04,90.0,1.632,time_stop,0.16,5339.75
2014-10-17 19:15:00,2014-10-23 17:45:00,BUY,FVG-POI,1235.4,1226.45,1273.56,1226.45,0.06,-54.1,-1.008,SL,1.03,5285.65
2014-10-28 11:30:00,2014-10-28 14:30:00,SELL,OB-BOS,1226.96,1231.69,1204.79,1231.69,0.11,-52.81,-1.015,SL,1.78,5232.84
2014-10-28 18:45:00,2014-10-30 08:45:00,SELL,OB-BOS,1228.2,1233.14,1204.79,1204.79,0.11,256.74,4.729,TP,0.45,5489.58
2014-11-11 01:15:00,2014-11-14 17:30:00,BUY,FVG-POI,1153.35,1145.37,1177.14,1177.14,0.07,166.04,2.972,TP,0.93,5655.62
2014-11-18 20:15:00,2014-11-19 17:30:00,BUY,FVG-POI,1197.53,1188.06,1225.63,1188.06,0.06,-57.25,-1.007,SL,1.26,5598.37
2014-11-20 14:30:00,2014-11-21 12:30:00,SELL,FVG-POI,1191.76,1200.41,1146.72,1200.41,0.06,-52.33,-1.008,SL,1.06,5546.04
2014-12-09 08:00:00,2014-12-16 20:15:00,BUY,FVG-POI,1202.59,1184.24,1257.98,1193.85,0.03,-26.43,-0.48,time_stop,0.83,5519.61
2014-12-29 15:15:00,2014-12-29 16:45:00,BUY,FVG-POI,1194.9,1186.88,1223.34,1186.88,0.07,-56.63,-1.009,SL,1.01,5462.97
2014-12-29 22:30:00,2014-12-30 16:45:00,BUY,FVG-POI,1184.72,1179.25,1203.21,1203.21,0.1,184.2,3.368,TP,0.75,5647.17
2015-01-02 20:30:00,2015-01-05 07:45:00,SELL,FVG-POI,1184.5,1197.13,1141.74,1197.13,0.04,-50.82,-1.006,SL,1.05,5596.35
2015-01-05 15:15:00,2015-01-12 20:15:00,BUY,OB-CHoCH,1195.06,1165.93,1287.35,1232.22,0.02,74.18,1.273,time_stop,0.06,5670.53
2015-01-14 01:45:00,2015-01-14 03:30:00,BUY,FVG-POI,1233.22,1228.87,1255.13,1228.87,0.13,-57.41,-1.016,SL,1.02,5613.12
2015-01-14 08:45:00,2015-01-15 13:30:00,BUY,FVG-POI,1231.03,1223.62,1255.13,1255.13,0.08,192.24,3.243,TP,0.79,5805.36
2015-01-27 23:30:00,2015-01-29 18:45:00,SELL,OB-CHoCH,1291.86,1299.59,1256.92,1256.92,0.08,278.96,4.511,TP,0.25,6084.32
2015-02-02 03:45:00,2015-02-03 17:30:00,SELL,OB-BOS,1279.24,1285.92,1258.24,1258.24,0.09,188.37,3.135,TP,0.95,6272.69
2015-02-04 17:30:00,2015-02-11 22:45:00,SELL,FVG-POI,1261.52,1277.35,1206.16,1219.29,0.04,168.64,2.663,time_stop,0.78,6441.33
2015-02-12 14:00:00,2015-02-13 17:00:00,SELL,FVG-POI,1222.13,1233.75,1186.74,1233.75,0.06,-70.13,-1.006,SL,1.09,6371.2
2015-02-13 20:15:00,2015-02-16 05:00:00,SELL,FVG-POI,1226.82,1233.49,1204.42,1233.49,0.1,-67.44,-1.01,SL,1.03,6303.76
2015-02-19 06:45:00,2015-02-19 11:30:00,SELL,FVG-POI,1214.71,1219.13,1199.08,1219.13,0.14,-62.88,-1.016,SL,1.43,6240.88
2015-02-20 17:00:00,2015-02-26 11:45:00,SELL,FVG-POI,1206.53,1217.02,1167.33,1217.02,0.06,-63.34,-1.007,SL,1.24,6177.54
2015-02-26 23:00:00,2015-02-27 10:00:00,BUY,FVG-POI,1209.35,1205.85,1219.84,1205.85,0.18,-64.33,-1.02,SL,1.4,6113.21
2015-02-27 13:30:00,2015-03-02 04:30:00,BUY,FVG-POI,1208.42,1204.09,1222.81,1222.81,0.14,200.48,3.31,TP,0.23,6313.69
2015-03-03 02:00:00,2015-03-03 03:30:00,BUY,FVG-POI,1208.04,1204.07,1219.87,1204.07,0.16,-64.64,-1.018,SL,1.38,6249.05
2015-03-03 06:00:00,2015-03-04 17:00:00,BUY,OB-CHoCH,1210.33,1198.85,1245.82,1198.85,0.05,-57.75,-1.006,SL,1.06,6191.3
2015-03-05 08:15:00,2015-03-05 17:30:00,SELL,OB-CHoCH,1202.88,1207.73,1186.74,1207.73,0.13,-63.96,-1.014,SL,1.33,6127.34
2015-03-05 19:00:00,2015-03-06 19:00:00,SELL,OB-CHoCH,1200.47,1209.1,1167.33,1167.33,0.07,231.49,3.832,TP,0.14,6358.83
2015-03-16 14:00:00,2015-03-24 02:00:00,BUY,OB-CHoCH,1157.99,1141.13,1209.35,1189.7,0.04,126.56,1.877,time_stop,0.91,6485.39
2015-03-25 09:30:00,2015-03-26 10:00:00,BUY,FVG-POI,1192.06,1185.5,1214.76,1214.76,0.1,226.3,3.449,TP,0.23,6711.69
2015-03-26 22:45:00,2015-03-27 09:45:00,BUY,FVG-POI,1204.84,1199.61,1219.57,1199.61,0.13,-68.92,-1.013,SL,1.34,6642.78
2015-03-27 13:00:00,2015-03-27 15:45:00,BUY,OB-BOS,1200.49,1194.23,1219.57,1194.23,0.11,-69.64,-1.011,SL,1.28,6573.13
2015-04-02 20:15:00,2015-04-09 08:45:00,BUY,FVG-POI,1201.3,1193.19,1236.59,1193.19,0.08,-65.42,-1.009,SL,1.08,6507.72
2015-04-13 15:15:00,2015-04-13 18:15:00,BUY,FVG-POI,1201.13,1196.47,1214.55,1196.47,0.14,-66.15,-1.015,SL,1.03,6441.56
2015-04-14 03:00:00,2015-04-14 08:30:00,BUY,FVG-POI,1199.55,1196.9,1206.81,1196.9,0.24,-65.26,-1.026,SL,1.06,6376.3
2015-04-15 05:00:00,2015-04-15 20:00:00,SELL,FVG-POI,1191.99,1198.16,1168.65,1198.16,0.1,-62.39,-1.011,SL,1.33,6313.91
2015-04-16 10:00:00,2015-04-16 17:15:00,BUY,FVG-POI,1206.23,1196.95,1236.59,1196.95,0.07,-65.48,-1.008,SL,1.05,6248.42
2015-04-16 20:15:00,2015-04-20 17:15:00,BUY,FVG-POI,1198.85,1193.65,1214.55,1193.65,0.12,-63.22,-1.013,SL,1.25,6185.2
2015-04-21 03:00:00,2015-04-21 12:15:00,SELL,FVG-POI,1194.75,1197.12,1188.78,1197.12,0.26,-63.35,-1.03,SL,1.38,6121.85
2015-04-21 16:15:00,2015-04-21 19:30:00,SELL,FVG-POI,1195.18,1203.68,1168.65,1203.68,0.07,-59.98,-1.008,SL,1.03,6061.87
2015-04-21 22:15:00,2015-04-28 17:00:00,SELL,OB-CHoCH,1200.93,1209.67,1168.65,1209.67,0.07,-61.69,-1.008,SL,1.39,6000.18
2015-04-30 20:15:00,2015-05-01 15:30:00,BUY,FVG-POI,1183.46,1171.34,1224.13,1171.34,0.05,-60.97,-1.006,SL,1.14,5939.21
2015-05-04 11:00:00,2015-05-04 15:45:00,SELL,OB-CHoCH,1182.07,1185.48,1170.76,1185.48,0.17,-59.19,-1.021,SL,1.59,5880.02
2015-05-05 08:45:00,2015-05-07 09:45:00,BUY,FVG-POI,1188.55,1184.63,1207.22,1184.63,0.15,-59.78,-1.018,SL,1.48,5820.24
2015-05-11 06:00:00,2015-05-12 13:00:00,SELL,OB-CHoCH,1188.22,1192.51,1169.66,1192.51,0.14,-61.05,-1.016,SL,2.04,5759.2
2015-05-15 15:15:00,2015-05-19 17:15:00,BUY,OB-BOS,1216.9,1209.92,1238.59,1209.92,0.08,-56.43,-1.01,SL,1.36,5702.77
2015-05-20 18:45:00,2015-05-22 10:45:00,SELL,FVG-POI,1208.2,1213.43,1191.95,1213.43,0.11,-58.27,-1.013,SL,1.27,5644.5
2015-05-22 12:00:00,2015-05-22 13:00:00,SELL,FVG-POI,1211.53,1213.47,1205.5,1213.47,0.29,-58.35,-1.036,SL,1.26,5586.15
